,AGE BY EDUCATIONAL ATTAINMENT,,,,,,,,,,,,,,,,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Population 18 to 24 years,,,,,Population 25 years and over,,,,,,,,,,,White alone,,,"White alone, not Hispanic or Latino",,,Black alone,,,American Indian or Alaska Native alone,,,Asian alone,,,Native Hawaiian and Other Pacific Islander alone,,,Some other race alone,,,Two or more races,,,Hispanic or Latino Origin,,
Label,,,Less than high school graduate,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree or higher,,Less than 9th grade,"9th to 12th grade, no diploma",High school graduate (includes equivalency),"Some college, no degree",Associate's degree,Bachelor's degree,Graduate or professional degree,High school graduate or higher,Bachelor's degree or higher,,,High school graduate or higher,Bachelor's degree or higher,,High school graduate or higher,Bachelor's degree or higher,,High school graduate or higher,Bachelor's degree or higher,,High school graduate or higher,Bachelor's degree or higher,,High school graduate or higher,Bachelor's degree or higher,,High school graduate or higher,Bachelor's degree or higher,,High school graduate or higher,Bachelor's degree or higher,,High school graduate or higher,Bachelor's degree or higher,,High school graduate or higher,Bachelor's degree or higher
Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estimate,,(X),12.3%,34.7%,45.3%,7.6%,(X),3.9%,9.0%,30.9%,20.8%,9.0%,16.3%,10.0%,87.1%,26.3%,,(X),88.5%,28.5%,(X),89.1%,28.8%,(X),85.1%,19.2%,(X),78.9%,18.7%,(X),87.6%,55.9%,(X),N,N,(X),51.7%,10.8%,(X),86.2%,32.8%,(X),61.3%,16.4%
Alaska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),±1.3,±2.1,±2.3,±1.4,(X),±0.3,±0.3,±0.8,±0.8,±0.5,±0.8,±0.4,±0.3,±0.8,,(X),±0.4,±0.9,(X),±0.3,±0.9,(X),±8.5,±6.7,(X),±4.6,±4.9,(X),±3.2,±5.3,(X),±5.8,±6.6,(X),±5.0,±3.5,(X),±3.6,±6.8,(X),±2.0,±2.2
Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"64,872","5,163","21,257","30,622","7,830","445,558","9,568","21,290","129,254","74,468","38,706","101,015","71,257","414,700","172,272",,"422,653","396,497","164,139","418,747","392,894","162,722","5,756","4,774","1,512","2,033","1,461",315,"6,155","5,115","3,036",N,N,N,N,N,N,"7,602","5,757","2,525","5,638","4,996","1,844"
,,"±1,428","±1,014","±1,881","±2,324","±1,589","±1,567","±1,406","±2,311","±4,881","±4,150","±2,542","±3,722","±3,617","±2,936","±5,233",,"±1,021","±2,553","±5,010",±709,"±2,383","±4,910",±945,±983,±555,±620,±497,±237,"±1,863","±1,473","±1,014",N,N,N,N,N,N,"±2,206","±1,174",±779,±925,±864,±572
Percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estimate,,(X),8.0%,32.8%,47.2%,12.1%,(X),2.1%,4.8%,29.0%,16.7%,8.7%,22.7%,16.0%,93.1%,38.7%,,(X),93.8%,38.8%,(X),93.8%,38.9%,(X),82.9%,26.3%,(X),71.9%,15.5%,(X),83.1%,49.3%,(X),N,N,(X),N,N,(X),75.7%,33.2%,(X),88.6%,32.7%
,,(X),±1.5,±2.9,±3.3,±2.5,(X),±0.3,±0.5,±1.1,±0.9,±0.6,±0.8,±0.8,±0.6,±1.2,,(X),±0.5,±1.2,(X),±0.5,±1.2,(X),±10.6,±10.4,(X),±22.5,±11.5,(X),±9.8,±10.6,(X),N,N,(X),N,N,(X),±14.5,±8.8,(X),±6.0,±8.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"32,591","2,884","12,711","12,900","4,096","217,725","4,829","13,413","70,589","35,221","17,128","46,748","29,797","199,483","76,545",,"205,623","190,281","72,631","203,876","188,658","71,945","3,941","3,205",837,781,604,181,"2,824","2,400","1,561",N,N,N,N,N,N,"4,034","2,558","1,059","2,813","2,526",887
,,"±1,028",±690,"±1,459","±1,539","±1,151","±1,256",±834,"±1,648","±3,397","±2,782","±2,011","±2,458","±2,120","±1,916","±2,995",,±742,"±1,764","±2,899",±619,"±1,710","±2,866",±901,±832,±441,±317,±270,±167,"±1,050",±904,±621,N,N,N,N,N,N,"±1,039",±691,±471,±625,±606,±295
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),8.8%,39.0%,39.6%,12.6%,(X),2.2%,6.2%,32.4%,16.2%,7.9%,21.5%,13.7%,91.6%,35.2%,,(X),92.5%,35.3%,(X),92.5%,35.3%,(X),81.3%,21.2%,(X),77.3%,23.2%,(X),85.0%,55.3%,(X),N,N,(X),N,N,(X),63.4%,26.3%,(X),89.8%,31.5%
,,(X),±2.1,±4.5,±4.4,±3.5,(X),±0.4,±0.8,±1.5,±1.3,±0.9,±1.1,±1.0,±0.8,±1.4,,(X),±0.7,±1.4,(X),±0.7,±1.4,(X),±12.7,±12.3,(X),±19.0,±18.9,(X),±12.3,±14.4,(X),N,N,(X),N,N,(X),±22.0,±11.9,(X),±7.5,±10.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"32,281","2,279","8,546","17,722","3,734","227,833","4,739","7,877","58,665","39,247","21,578","54,267","41,460","215,217","95,727",,"217,030","206,216","91,508","214,871","204,236","90,777","1,815","1,569",675,"1,252",857,134,"3,331","2,715","1,475",N,N,N,N,N,N,"3,568","3,199","1,466","2,825","2,470",957
,,"±1,141",±698,"±1,069","±1,606","±1,070","±1,183",±928,"±1,445","±2,562","±2,787","±1,761","±2,606","±2,357","±2,050","±3,234",,±825,"±1,790","±3,033",±514,"±1,651","±3,026",±481,±544,±354,±594,±403,±120,±941,±784,±671,N,N,N,N,N,N,"±1,366","±1,075",±639,±725,±622,±455
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),7.1%,26.5%,54.9%,11.6%,(X),2.1%,3.5%,25.7%,17.2%,9.5%,23.8%,18.2%,94.5%,42.0%,,(X),95.0%,42.2%,(X),95.1%,42.2%,(X),86.4%,37.2%,(X),68.5%,10.7%,(X),81.5%,44.3%,(X),N,N,(X),N,N,(X),89.7%,41.1%,(X),87.4%,33.9%
,,(X),±2.1,±3.3,±4.4,±3.4,(X),±0.4,±0.6,±1.1,±1.2,±0.8,±1.1,±1.0,±0.8,±1.4,,(X),±0.7,±1.4,(X),±0.7,±1.4,(X),±13.4,±14.9,(X),±33.8,±10.2,(X),±10.7,±15.3,(X),N,N,(X),N,N,(X),±8.8,±11.5,(X),±9.1,±11.6
Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"805,157","78,034","273,942","347,387","105,794","5,872,757","222,224","362,488","1,387,610","1,107,258","468,107","1,312,800","1,012,270","5,288,045","2,325,070",,"4,069,698","3,738,080","1,709,421","3,782,506","3,519,512","1,624,910","1,110,132","957,032","279,870","15,850","13,128","4,746","405,441","367,340","251,603","3,029","2,832","1,188","141,159","92,306","27,780","127,448","117,327","50,462","465,976","341,666","122,518"
,,"±6,797","±4,808","±8,339","±9,107","±4,947","±7,277","±10,170","±10,717","±16,986","±18,287","±14,037","±16,892","±16,908","±15,913","±23,259",,"±9,701","±12,655","±17,373","±2,818","±9,715","±16,221","±8,392","±11,169","±11,157","±1,978","±1,856","±1,112","±4,130","±5,238","±7,456",±753,±754,±534,"±8,683","±7,478","±4,051","±7,780","±7,464","±5,354","±4,286","±9,757","±6,131"
Percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estimate,,(X),9.7%,34.0%,43.1%,13.1%,(X),3.8%,6.2%,23.6%,18.9%,8.0%,22.4%,17.2%,90.0%,39.6%,,(X),91.9%,42.0%,(X),93.0%,43.0%,(X),86.2%,25.2%,(X),82.8%,29.9%,(X),90.6%,62.1%,(X),93.5%,39.2%,(X),65.4%,19.7%,(X),92.1%,39.6%,(X),73.3%,26.3%
,,(X),±0.6,±1.0,±1.1,±0.6,(X),±0.2,±0.2,±0.3,±0.3,±0.2,±0.3,±0.3,±0.3,±0.4,,(X),±0.3,±0.4,(X),±0.2,±0.4,(X),±0.7,±1.0,(X),±5.3,±5.9,(X),±0.9,±1.6,(X),±5.1,±14.5,(X),±3.9,±2.6,(X),±1.5,±3.1,(X),±1.9,±1.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"421,005","43,104","158,680","174,377","44,844","2,825,457","108,758","187,372","708,896","527,730","197,146","606,292","489,263","2,529,327","1,095,555",,"1,984,120","1,809,626","823,960","1,839,638","1,699,913","784,449","514,097","435,578","110,707","8,965","7,223","2,933","182,535","169,905","120,350","1,168","1,139",493,"70,763","46,136","13,399","63,809","59,720","23,713","235,418","172,758","57,460"
,,"±4,807","±3,510","±6,462","±6,271","±3,084","±6,069","±5,959","±7,418","±12,640","±12,807","±8,842","±11,638","±9,552","±10,157","±13,351",,"±6,217","±8,771","±9,975","±1,909","±6,727","±9,726","±5,927","±7,193","±6,554","±1,399","±1,347",±822,"±3,066","±3,348","±4,370",±429,±421,±279,"±5,034","±4,555","±2,248","±4,169","±4,316","±2,739","±3,432","±6,205","±4,205"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),10.2%,37.7%,41.4%,10.7%,(X),3.8%,6.6%,25.1%,18.7%,7.0%,21.5%,17.3%,89.5%,38.8%,,(X),91.2%,41.5%,(X),92.4%,42.6%,(X),84.7%,21.5%,(X),80.6%,32.7%,(X),93.1%,65.9%,(X),97.5%,42.2%,(X),65.2%,18.9%,(X),93.6%,37.2%,(X),73.4%,24.4%
,,(X),±0.8,±1.4,±1.4,±0.7,(X),±0.2,±0.3,±0.5,±0.4,±0.3,±0.4,±0.3,±0.3,±0.5,,(X),±0.4,±0.5,(X),±0.4,±0.5,(X),±1.0,±1.3,(X),±7.4,±7.9,(X),±1.1,±2.0,(X),±3.9,±16.5,(X),±4.8,±2.9,(X),±1.6,±3.6,(X),±2.2,±1.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"384,152","34,930","115,262","173,010","60,950","3,047,300","113,466","175,116","678,714","579,528","270,961","706,508","523,007","2,758,718","1,229,515",,"2,085,578","1,928,454","885,461","1,942,868","1,819,599","840,461","596,035","521,454","169,163","6,885","5,905","1,813","222,906","197,435","131,253","1,861","1,693",695,"70,396","46,170","14,381","63,639","57,607","26,749","230,558","168,908","65,058"
,,"±3,928","±3,690","±5,304","±7,023","±3,736","±5,540","±6,902","±7,398","±10,853","±11,396","±9,383","±11,702","±11,233","±10,730","±14,097",,"±5,059","±7,762","±10,935","±1,781","±5,958","±10,085","±5,420","±7,405","±7,688","±1,283","±1,171",±585,"±2,579","±3,381","±4,386",±597,±577,±379,"±4,818","±4,226","±2,603","±5,674","±5,381","±3,903","±3,073","±5,691","±4,238"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),9.1%,30.0%,45.0%,15.9%,(X),3.7%,5.7%,22.3%,19.0%,8.9%,23.2%,17.2%,90.5%,40.3%,,(X),92.5%,42.5%,(X),93.7%,43.3%,(X),87.5%,28.4%,(X),85.8%,26.3%,(X),88.6%,58.9%,(X),91.0%,37.3%,(X),65.6%,20.4%,(X),90.5%,42.0%,(X),73.3%,28.2%
,,(X),±1.0,±1.4,±1.7,±1.0,(X),±0.2,±0.2,±0.4,±0.4,±0.3,±0.4,±0.4,±0.3,±0.5,,(X),±0.3,±0.5,(X),±0.3,±0.5,(X),±0.9,±1.2,(X),±5.6,±7.5,(X),±1.2,±1.8,(X),±7.5,±18.3,(X),±4.2,±3.3,(X),±2.2,±4.2,(X),±2.1,±1.7
Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"661,604","93,644","217,078","273,485","77,397","5,290,324","187,558","252,516","1,167,347","1,199,747","527,524","1,204,728","750,904","4,850,250","1,955,632",,"4,090,653","3,834,778","1,519,113","3,821,704","3,637,750","1,460,092","195,806","177,317","49,146","66,153","54,468","10,418","502,312","445,254","281,574","31,931","28,094","3,359","197,368","121,354","23,458","206,101","188,985","68,564","509,771","353,211","91,006"
,,"±4,205","±5,415","±8,894","±9,707","±5,525","±4,383","±7,658","±9,675","±17,578","±17,166","±11,609","±16,387","±15,614","±13,285","±17,636",,"±8,786","±11,746","±15,036","±1,986","±7,338","±14,622","±4,305","±4,659","±3,954","±3,941","±3,558","±1,752","±5,057","±6,414","±7,601","±2,601","±2,628",±980,"±8,521","±6,871","±3,127","±9,660","±9,406","±4,342","±2,263","±8,397","±5,585"
Percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estimate,,(X),14.2%,32.8%,41.3%,11.7%,(X),3.5%,4.8%,22.1%,22.7%,10.0%,22.8%,14.2%,91.7%,37.0%,,(X),93.7%,37.1%,(X),95.2%,38.2%,(X),90.6%,25.1%,(X),82.3%,15.7%,(X),88.6%,56.1%,(X),88.0%,10.5%,(X),61.5%,11.9%,(X),91.7%,33.3%,(X),69.3%,17.9%
,,(X),±0.8,±1.3,±1.4,±0.8,(X),±0.1,±0.2,±0.3,±0.3,±0.2,±0.3,±0.3,±0.2,±0.3,,(X),±0.2,±0.4,(X),±0.2,±0.4,(X),±1.8,±2.0,(X),±3.1,±2.3,(X),±1.0,±1.5,(X),±4.6,±3.1,(X),±2.3,±1.6,(X),±1.2,±1.6,(X),±1.6,±1.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"345,706","53,609","120,876","137,201","34,020","2,612,977","92,016","140,490","598,117","581,291","241,293","591,069","368,701","2,380,471","959,770",,"2,022,488","1,880,470","749,399","1,886,699","1,784,628","720,889","105,141","97,345","25,178","31,990","25,678","4,449","227,125","206,432","136,333","13,837","12,104",995,"104,603","60,427","8,763","107,793","98,015","34,653","265,051","175,598","42,746"
,,"±3,191","±4,128","±7,073","±6,666","±3,237","±3,629","±5,373","±6,582","±12,956","±11,792","±6,556","±10,906","±9,405","±8,225","±10,532",,"±5,512","±7,245","±9,709","±1,030","±5,731","±9,290","±3,359","±3,665","±2,849","±2,556","±2,158","±1,061","±3,843","±4,556","±4,617","±1,593","±1,442",±508,"±5,547","±5,170","±1,522","±6,192","±5,807","±3,083","±2,022","±5,424","±3,659"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),15.5%,35.0%,39.7%,9.8%,(X),3.5%,5.4%,22.9%,22.2%,9.2%,22.6%,14.1%,91.1%,36.7%,,(X),93.0%,37.1%,(X),94.6%,38.2%,(X),92.6%,23.9%,(X),80.3%,13.9%,(X),90.9%,60.0%,(X),87.5%,7.2%,(X),57.8%,8.4%,(X),90.9%,32.1%,(X),66.3%,16.1%
,,(X),±1.2,±2.0,±2.0,±1.0,(X),±0.2,±0.3,±0.5,±0.4,±0.3,±0.4,±0.4,±0.3,±0.4,,(X),±0.3,±0.5,(X),±0.3,±0.5,(X),±2.1,±2.6,(X),±4.3,±3.0,(X),±1.1,±1.8,(X),±5.4,±3.6,(X),±3.2,±1.5,(X),±1.6,±2.4,(X),±2.0,±1.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"315,898","40,035","96,202","136,284","43,377","2,677,347","95,542","112,026","569,230","618,456","286,231","613,659","382,203","2,469,779","995,862",,"2,068,165","1,954,308","769,714","1,935,005","1,853,122","739,203","90,665","79,972","23,968","34,163","28,790","5,969","275,187","238,822","145,241","18,094","15,990","2,364","92,765","60,927","14,695","98,308","90,970","33,911","244,720","177,613","48,260"
,,"±2,657","±3,721","±4,536","±5,285","±3,776","±3,870","±5,391","±6,410","±11,535","±12,257","±8,816","±12,117","±10,523","±8,936","±12,576",,"±5,164","±8,147","±10,867","±1,569","±5,014","±10,240","±2,774","±3,281","±2,766","±2,637","±2,519","±1,305","±3,009","±3,919","±4,659","±1,842","±1,862",±796,"±4,598","±4,133","±2,470","±5,823","±5,707","±3,052","±1,616","±4,978","±3,847"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),12.7%,30.5%,43.1%,13.7%,(X),3.6%,4.2%,21.3%,23.1%,10.7%,22.9%,14.3%,92.2%,37.2%,,(X),94.5%,37.2%,(X),95.8%,38.2%,(X),88.2%,26.4%,(X),84.3%,17.5%,(X),86.8%,52.8%,(X),88.4%,13.1%,(X),65.7%,15.8%,(X),92.5%,34.5%,(X),72.6%,19.7%
,,(X),±1.2,±1.4,±1.6,±1.2,(X),±0.2,±0.2,±0.4,±0.5,±0.3,±0.5,±0.4,±0.3,±0.5,,(X),±0.3,±0.5,(X),±0.2,±0.5,(X),±2.7,±3.2,(X),±3.9,±3.7,(X),±1.2,±1.7,(X),±5.2,±4.6,(X),±3.1,±2.6,(X),±1.6,±2.6,(X),±1.9,±1.5
West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"152,243","18,690","59,355","59,009","15,189","1,281,086","53,606","111,199","515,431","229,877","101,267","161,686","108,020","1,116,281","269,706",,"1,204,645","1,047,214","251,912","1,194,674","1,038,266","249,513","46,716","43,046","6,422","2,261","1,909",461,"11,020","9,719","7,297",N,N,N,"3,128","2,605",456,"13,045","11,517","3,113","14,106","12,195","3,180"
,,"±3,081","±2,560","±4,079","±4,952","±2,238","±3,403","±3,837","±6,959","±9,001","±7,181","±5,844","±5,922","±6,276","±8,573","±9,065",,"±2,971","±8,275","±8,618","±2,434","±8,289","±8,544","±2,480","±2,673","±1,389",±757,±764,±307,"±1,600","±1,710","±1,415",N,N,N,±934,±855,±316,"±1,805","±1,614",±956,"±1,441","±1,424",±878
Percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estimate,,(X),12.3%,39.0%,38.8%,10.0%,(X),4.2%,8.7%,40.2%,17.9%,7.9%,12.6%,8.4%,87.1%,21.1%,,(X),86.9%,20.9%,(X),86.9%,20.9%,(X),92.1%,13.7%,(X),84.4%,20.4%,(X),88.2%,66.2%,(X),N,N,(X),83.3%,14.6%,(X),88.3%,23.9%,(X),86.5%,22.5%
,,(X),±1.7,±2.7,±2.9,±1.5,(X),±0.3,±0.5,±0.7,±0.6,±0.5,±0.5,±0.5,±0.7,±0.7,,(X),±0.7,±0.7,(X),±0.7,±0.7,(X),±2.4,±2.9,(X),±11.4,±14.1,(X),±8.2,±9.5,(X),N,N,(X),±13.1,±9.7,(X),±4.7,±6.0,(X),±5.4,±6.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"78,545","10,450","34,251","27,323","6,521","624,153","28,246","55,605","269,304","107,624","40,303","75,227","47,844","540,302","123,071",,"583,587","503,283","114,306","579,681","499,835","113,296","27,072","25,054","3,036",987,865,198,"4,534","4,028","3,571",N,N,N,"2,214","1,907",428,"5,759","5,165","1,532","6,553","5,577","1,443"
,,"±2,437","±1,609","±2,925","±3,226","±1,324","±2,674","±2,743","±4,455","±6,847","±5,435","±3,416","±4,233","±3,639","±5,536","±5,277",,"±1,990","±5,344","±5,089","±1,768","±5,160","±4,969","±1,965","±2,120",±848,±445,±419,±174,±977,±961,±900,N,N,N,±702,±686,±303,"±1,306","±1,174",±719,±996,"±1,028",±657
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),13.3%,43.6%,34.8%,8.3%,(X),4.5%,8.9%,43.1%,17.2%,6.5%,12.1%,7.7%,86.6%,19.7%,,(X),86.2%,19.6%,(X),86.2%,19.5%,(X),92.5%,11.2%,(X),87.6%,20.1%,(X),88.8%,78.8%,(X),N,N,(X),86.1%,19.3%,(X),89.7%,26.6%,(X),85.1%,22.0%
,,(X),±2.1,±3.4,±3.7,±1.7,(X),±0.4,±0.7,±1.1,±0.9,±0.5,±0.7,±0.6,±0.8,±0.8,,(X),±0.9,±0.9,(X),±0.9,±0.8,(X),±3.1,±3.0,(X),±13.9,±19.9,(X),±8.6,±10.3,(X),N,N,(X),±13.0,±12.6,(X),±8.0,±10.0,(X),±8.0,±9.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"73,698","8,240","25,104","31,686","8,668","656,933","25,360","55,594","246,127","122,253","60,964","86,459","60,176","575,979","146,635",,"621,058","543,931","137,606","614,993","538,431","136,217","19,644","17,992","3,386","1,274","1,044",263,"6,486","5,691","3,726",N,N,N,914,698,28,"7,286","6,352","1,581","7,553","6,618","1,737"
,,"±2,193","±1,934","±2,451","±3,101","±1,815","±2,548","±2,798","±4,382","±5,462","±5,737","±4,336","±4,291","±4,345","±5,535","±6,004",,"±2,195","±5,246","±5,608","±1,789","±5,448","±5,503","±1,965","±1,969",±911,±528,±520,±167,"±1,184","±1,220",±896,N,N,N,±492,±431,±49,"±1,377","±1,315",±594,"±1,248","±1,142",±676
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),11.2%,34.1%,43.0%,11.8%,(X),3.9%,8.5%,37.5%,18.6%,9.3%,13.2%,9.2%,87.7%,22.3%,,(X),87.6%,22.2%,(X),87.6%,22.1%,(X),91.6%,17.2%,(X),81.9%,20.6%,(X),87.7%,57.4%,(X),N,N,(X),76.4%,3.1%,(X),87.2%,21.7%,(X),87.6%,23.0%
,,(X),±2.7,±3.4,±3.7,±2.4,(X),±0.4,±0.7,±0.9,±0.9,±0.7,±0.6,±0.7,±0.8,±0.9,,(X),±0.8,±0.9,(X),±0.8,±0.9,(X),±3.3,±4.9,(X),±16.0,±12.4,(X),±9.6,±11.3,(X),N,N,(X),±22.6,±5.9,(X),±6.4,±6.6,(X),±6.7,±9.2
Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"543,737","55,999","181,487","242,159","64,092","4,015,285","98,802","192,060","1,223,392","804,271","438,381","829,878","428,501","3,724,423","1,258,379",,"3,539,280","3,326,858","1,145,976","3,408,152","3,231,055","1,123,870","219,379","185,905","33,408","34,006","30,884","4,925","103,046","88,663","48,838",N,N,N,"69,021","44,874","9,242","48,265","45,354","15,211","210,204","149,020","32,728"
,,"±3,345","±3,464","±6,336","±7,084","±3,899","±4,143","±4,716","±7,255","±16,140","±11,905","±9,220","±14,357","±9,813","±9,975","±16,999",,"±4,899","±7,697","±14,688","±1,060","±6,029","±14,348","±3,377","±4,731","±3,425","±2,025","±1,875",±913,"±3,139","±3,035","±3,779",N,N,N,"±4,992","±4,131","±1,935","±3,834","±3,756","±2,021","±1,781","±4,868","±2,931"
Percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estimate,,(X),10.3%,33.4%,44.5%,11.8%,(X),2.5%,4.8%,30.5%,20.0%,10.9%,20.7%,10.7%,92.8%,31.3%,,(X),94.0%,32.4%,(X),94.8%,33.0%,(X),84.7%,15.2%,(X),90.8%,14.5%,(X),86.0%,47.4%,(X),N,N,(X),65.0%,13.4%,(X),94.0%,31.5%,(X),70.9%,15.6%
,,(X),±0.6,±1.2,±1.3,±0.7,(X),±0.1,±0.2,±0.4,±0.3,±0.2,±0.4,±0.2,±0.2,±0.4,,(X),±0.2,±0.4,(X),±0.2,±0.4,(X),±1.6,±1.6,(X),±1.9,±2.6,(X),±1.7,±3.2,(X),N,N,(X),±3.8,±2.7,(X),±1.6,±3.0,(X),±2.3,±1.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"278,165","32,969","100,801","117,056","27,339","1,969,678","49,553","109,800","631,086","397,044","202,274","383,331","196,590","1,810,325","579,921",,"1,741,056","1,620,174","530,202","1,675,250","1,573,635","520,224","105,258","87,044","12,788","16,759","14,742","1,675","46,133","41,414","23,591",N,N,N,"37,228","25,186","4,898","22,003","20,611","6,296","108,234","76,069","15,150"
,,"±2,700","±2,475","±4,608","±5,338","±2,523","±3,131","±3,073","±4,968","±9,873","±7,697","±5,331","±9,033","±6,060","±6,557","±10,824",,"±3,334","±5,225","±9,670",±603,"±4,264","±9,613","±2,349","±3,154","±1,983","±1,650","±1,503",±503,"±1,933","±1,714","±2,325",N,N,N,"±3,103","±2,674","±1,336","±2,387","±2,427","±1,274","±1,656","±3,201","±1,885"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),11.9%,36.2%,42.1%,9.8%,(X),2.5%,5.6%,32.0%,20.2%,10.3%,19.5%,10.0%,91.9%,29.4%,,(X),93.1%,30.5%,(X),93.9%,31.1%,(X),82.7%,12.1%,(X),88.0%,10.0%,(X),89.8%,51.1%,(X),N,N,(X),67.7%,13.2%,(X),93.7%,28.6%,(X),70.3%,14.0%
,,(X),±0.8,±1.6,±1.9,±0.9,(X),±0.2,±0.3,±0.5,±0.4,±0.3,±0.5,±0.3,±0.3,±0.5,,(X),±0.3,±0.5,(X),±0.3,±0.6,(X),±2.4,±1.9,(X),±3.2,±2.8,(X),±2.0,±4.6,(X),N,N,(X),±4.2,±3.3,(X),±2.3,±4.8,(X),±2.7,±1.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"265,572","23,030","80,686","125,103","36,753","2,045,607","49,249","82,260","592,306","407,227","236,107","446,547","231,911","1,914,098","678,458",,"1,798,224","1,706,684","615,774","1,732,902","1,657,420","603,646","114,121","98,861","20,620","17,247","16,142","3,250","56,913","47,249","25,247",N,N,N,"31,793","19,688","4,344","26,262","24,743","8,915","101,970","72,951","17,578"
,,"±2,429","±2,037","±3,795","±4,525","±2,994","±2,878","±2,882","±3,901","±9,557","±8,524","±6,200","±9,305","±5,620","±5,947","±9,875",,"±3,012","±4,615","±8,676",±582,"±3,634","±8,328","±2,521","±3,070","±2,223","±1,483","±1,485",±762,"±2,012","±2,193","±2,072",N,N,N,"±2,835","±2,502","±1,127","±2,569","±2,582","±1,468","±1,644","±3,042","±2,010"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),8.7%,30.4%,47.1%,13.8%,(X),2.4%,4.0%,29.0%,19.9%,11.5%,21.8%,11.3%,93.6%,33.2%,,(X),94.9%,34.2%,(X),95.6%,34.8%,(X),86.6%,18.1%,(X),93.6%,18.8%,(X),83.0%,44.4%,(X),N,N,(X),61.9%,13.7%,(X),94.2%,33.9%,(X),71.5%,17.2%
